pipeline_run,repeat,problem,optimizer,stage_bucket,case_type,case_value,paper_beta,run_id,method,stage,domain,nu,seed,rel_l2,run_time_seconds,metrics_path,run_time_path
20260227_202723,rep_01,burgers,bayesian,overall,nu,0.010,,,bayesian,best:lbfgs,,0.010000,42,8.26064539e-04,300.309730,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/run_time.txt
20260227_202723,rep_01,burgers,bayesian,adam,nu,0.010,,,bayesian,adam,,0.010000,42,2.53434414e-03,115.631650,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,bayesian,best,nu,0.010,,,bayesian,lbfgs,,0.010000,42,8.26064539e-04,145.323856,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_best/run_time.txt
20260227_202723,rep_01,burgers,bayesian,lbfgs,nu,0.010,,,bayesian,lbfgs,,0.010000,42,8.26064539e-04,145.323856,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,bayesian,pso,nu,0.010,,,bayesian,pso,,0.010000,42,2.37617090e-01,128.899388,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.010/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,bayesian,overall,nu,0.040,,,bayesian,best:lbfgs,,0.040000,43,2.62980428e-04,234.367832,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/run_time.txt
20260227_202723,rep_01,burgers,bayesian,adam,nu,0.040,,,bayesian,adam,,0.040000,43,1.08342795e-03,94.170716,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,bayesian,best,nu,0.040,,,bayesian,lbfgs,,0.040000,43,2.62980428e-04,108.849224,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_best/run_time.txt
20260227_202723,rep_01,burgers,bayesian,lbfgs,nu,0.040,,,bayesian,lbfgs,,0.040000,43,2.62980428e-04,108.849224,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,bayesian,pso,nu,0.040,,,bayesian,pso,,0.040000,43,5.02153322e-01,97.129688,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.040/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,bayesian,overall,nu,0.070,,,bayesian,best:adam,,0.070000,44,5.84813158e-04,226.077484,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/run_time.txt
20260227_202723,rep_01,burgers,bayesian,adam,nu,0.070,,,bayesian,adam,,0.070000,44,5.84813158e-04,96.703427,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,bayesian,best,nu,0.070,,,bayesian,adam,,0.070000,44,5.84813158e-04,96.703427,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_best/run_time.txt
20260227_202723,rep_01,burgers,bayesian,lbfgs,nu,0.070,,,bayesian,lbfgs,,0.070000,44,5.86222081e-04,96.769919,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,bayesian,pso,nu,0.070,,,bayesian,pso,,0.070000,44,3.37827014e-01,103.491484,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/bayesian/nu_0.070/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,naspinn,overall,nu,0.010,,,naspinn,best:lbfgs,,0.010000,42,9.49393756e-04,3801.769219,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/run_time.txt
20260227_202723,rep_01,burgers,naspinn,adam,nu,0.010,,,naspinn,adam,,0.010000,42,5.42292563e-03,3617.344297,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,naspinn,best,nu,0.010,,,naspinn,lbfgs,,0.010000,42,9.49393756e-04,3759.805941,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_best/run_time.txt
20260227_202723,rep_01,burgers,naspinn,lbfgs,nu,0.010,,,naspinn,lbfgs,,0.010000,42,9.49393756e-04,3759.805941,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,naspinn,pso,nu,0.010,,,naspinn,pso,,0.010000,42,6.21484798e-01,3634.832968,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.010/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,naspinn,overall,nu,0.040,,,naspinn,best:lbfgs,,0.040000,43,4.82172720e-04,779.558520,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/run_time.txt
20260227_202723,rep_01,burgers,naspinn,adam,nu,0.040,,,naspinn,adam,,0.040000,43,1.29270328e-03,723.680931,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,naspinn,best,nu,0.040,,,naspinn,lbfgs,,0.040000,43,4.82172720e-04,751.580646,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_best/run_time.txt
20260227_202723,rep_01,burgers,naspinn,lbfgs,nu,0.040,,,naspinn,lbfgs,,0.040000,43,4.82172720e-04,751.580646,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,naspinn,pso,nu,0.040,,,naspinn,pso,,0.040000,43,1.06360010e+00,740.905872,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.040/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,naspinn,overall,nu,0.070,,,naspinn,best:lbfgs,,0.070000,44,2.61996227e-04,832.305551,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/run_time.txt
20260227_202723,rep_01,burgers,naspinn,adam,nu,0.070,,,naspinn,adam,,0.070000,44,1.28499472e-03,725.185909,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,naspinn,best,nu,0.070,,,naspinn,lbfgs,,0.070000,44,2.61996227e-04,804.048480,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_best/run_time.txt
20260227_202723,rep_01,burgers,naspinn,lbfgs,nu,0.070,,,naspinn,lbfgs,,0.070000,44,2.61996227e-04,804.048480,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,naspinn,pso,nu,0.070,,,naspinn,pso,,0.070000,44,7.21169859e-01,742.793460,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/naspinn/nu_0.070/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,nsga2,overall,nu,0.010,,,nsga2,best:lbfgs,,0.010000,42,2.30636786e-03,395.412197,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/run_time.txt
20260227_202723,rep_01,burgers,nsga2,adam,nu,0.010,,,nsga2,adam,,0.010000,42,1.43314105e-02,138.055009,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,nsga2,best,nu,0.010,,,nsga2,lbfgs,,0.010000,42,2.30636786e-03,203.353452,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_best/run_time.txt
20260227_202723,rep_01,burgers,nsga2,lbfgs,nu,0.010,,,nsga2,lbfgs,,0.010000,42,2.30636786e-03,203.353452,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,nsga2,pso,nu,0.010,,,nsga2,pso,,0.010000,42,8.24206641e-01,150.555053,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.010/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,nsga2,overall,nu,0.040,,,nsga2,best:lbfgs,,0.040000,43,3.15840631e-04,347.148205,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/run_time.txt
20260227_202723,rep_01,burgers,nsga2,adam,nu,0.040,,,nsga2,adam,,0.040000,43,3.01863112e-03,123.055023,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,nsga2,best,nu,0.040,,,nsga2,lbfgs,,0.040000,43,3.15840631e-04,158.801937,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_best/run_time.txt
20260227_202723,rep_01,burgers,nsga2,lbfgs,nu,0.040,,,nsga2,lbfgs,,0.040000,43,3.15840631e-04,158.801937,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,nsga2,pso,nu,0.040,,,nsga2,pso,,0.040000,43,4.01650262e-01,127.557314,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.040/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,nsga2,overall,nu,0.070,,,nsga2,best:lbfgs,,0.070000,44,1.65799763e-04,362.605478,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/run_time.txt
20260227_202723,rep_01,burgers,nsga2,adam,nu,0.070,,,nsga2,adam,,0.070000,44,1.24272859e-03,154.508850,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,nsga2,best,nu,0.070,,,nsga2,lbfgs,,0.070000,44,1.65799763e-04,170.898688,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_best/run_time.txt
20260227_202723,rep_01,burgers,nsga2,lbfgs,nu,0.070,,,nsga2,lbfgs,,0.070000,44,1.65799763e-04,170.898688,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,nsga2,pso,nu,0.070,,,nsga2,pso,,0.070000,44,4.67352262e-01,166.533966,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga2/nu_0.070/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,nsga3,overall,nu,0.010,,,nsga3,best:lbfgs,,0.010000,42,2.28054211e-03,334.733872,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/run_time.txt
20260227_202723,rep_01,burgers,nsga3,adam,nu,0.010,,,nsga3,adam,,0.010000,42,3.30595086e-03,126.354417,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,nsga3,best,nu,0.010,,,nsga3,lbfgs,,0.010000,42,2.28054211e-03,156.668851,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_best/run_time.txt
20260227_202723,rep_01,burgers,nsga3,lbfgs,nu,0.010,,,nsga3,lbfgs,,0.010000,42,2.28054211e-03,156.668851,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,nsga3,pso,nu,0.010,,,nsga3,pso,,0.010000,42,2.35742519e-01,136.567086,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.010/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,nsga3,overall,nu,0.040,,,nsga3,best:lbfgs,,0.040000,43,2.90461550e-04,365.244236,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/run_time.txt
20260227_202723,rep_01,burgers,nsga3,adam,nu,0.040,,,nsga3,adam,,0.040000,43,1.97393019e-03,142.206517,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,nsga3,best,nu,0.040,,,nsga3,lbfgs,,0.040000,43,2.90461550e-04,176.719271,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_best/run_time.txt
20260227_202723,rep_01,burgers,nsga3,lbfgs,nu,0.040,,,nsga3,lbfgs,,0.040000,43,2.90461550e-04,176.719271,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,nsga3,pso,nu,0.040,,,nsga3,pso,,0.040000,43,3.68974413e-01,148.880192,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.040/stage_pso/run_time.txt
20260227_202723,rep_01,burgers,nsga3,overall,nu,0.070,,,nsga3,best:lbfgs,,0.070000,44,1.73486361e-04,306.104050,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/run_time.txt
20260227_202723,rep_01,burgers,nsga3,adam,nu,0.070,,,nsga3,adam,,0.070000,44,5.20832521e-04,108.542843,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_adam/run_time.txt
20260227_202723,rep_01,burgers,nsga3,best,nu,0.070,,,nsga3,lbfgs,,0.070000,44,1.73486361e-04,127.456525,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_best/run_time.txt
20260227_202723,rep_01,burgers,nsga3,lbfgs,nu,0.070,,,nsga3,lbfgs,,0.070000,44,1.73486361e-04,127.456525,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_lbfgs/run_time.txt
20260227_202723,rep_01,burgers,nsga3,pso,nu,0.070,,,nsga3,pso,,0.070000,44,1.51638297e-01,114.262615,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/burgers/nsga3/nu_0.070/stage_pso/run_time.txt
20260227_202723,rep_01,poisson,bayesian,adam,domain,annulus,,,bayesian,,annulus,,46,2.11890305e-02,375.833129,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_adam/run_time.txt
20260227_202723,rep_01,poisson,bayesian,best,domain,annulus,,,bayesian,,annulus,,46,2.18886332e-03,415.098520,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_best/run_time.txt
20260227_202723,rep_01,poisson,bayesian,lbfgs,domain,annulus,,,bayesian,,annulus,,46,2.18886332e-03,415.098520,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_lbfgs/run_time.txt
20260227_202723,rep_01,poisson,bayesian,pso,domain,annulus,,,bayesian,,annulus,,46,7.53230076e-01,424.112322,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_annulus/stage_pso/run_time.txt
20260227_202723,rep_01,poisson,bayesian,adam,domain,circle,,,bayesian,,circle,,43,1.94935428e-01,374.748664,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_adam/run_time.txt
20260227_202723,rep_01,poisson,bayesian,best,domain,circle,,,bayesian,,circle,,43,5.73851679e-02,397.074352,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_best/run_time.txt
20260227_202723,rep_01,poisson,bayesian,lbfgs,domain,circle,,,bayesian,,circle,,43,5.73851679e-02,397.074352,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_lbfgs/run_time.txt
20260227_202723,rep_01,poisson,bayesian,pso,domain,circle,,,bayesian,,circle,,43,9.80635008e-01,407.335095,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_circle/stage_pso/run_time.txt
20260227_202723,rep_01,poisson,bayesian,adam,domain,flower,,,bayesian,,flower,,45,3.92036128e-02,375.797708,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_adam/run_time.txt
20260227_202723,rep_01,poisson,bayesian,best,domain,flower,,,bayesian,,flower,,45,6.26115576e-03,421.865726,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_best/run_time.txt
20260227_202723,rep_01,poisson,bayesian,lbfgs,domain,flower,,,bayesian,,flower,,45,6.26115576e-03,421.865726,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_lbfgs/run_time.txt
20260227_202723,rep_01,poisson,bayesian,pso,domain,flower,,,bayesian,,flower,,45,1.58706390e+00,434.848688,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_flower/stage_pso/run_time.txt
20260227_202723,rep_01,poisson,bayesian,adam,domain,lshape,,,bayesian,,lshape,,44,8.70087338e-02,372.225698,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_adam/run_time.txt
20260227_202723,rep_01,poisson,bayesian,best,domain,lshape,,,bayesian,,lshape,,44,6.92254437e-03,428.851319,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_best/run_time.txt
20260227_202723,rep_01,poisson,bayesian,lbfgs,domain,lshape,,,bayesian,,lshape,,44,6.92254437e-03,428.851319,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_lbfgs/run_time.txt
20260227_202723,rep_01,poisson,bayesian,pso,domain,lshape,,,bayesian,,lshape,,44,1.82743308e+00,415.772045,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_pso/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_lshape/stage_pso/run_time.txt
20260227_202723,rep_01,poisson,bayesian,adam,domain,rectangular,,,bayesian,,rectangular,,42,7.00579367e-02,379.918534,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_rectangular/stage_adam/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_rectangular/stage_adam/run_time.txt
20260227_202723,rep_01,poisson,bayesian,best,domain,rectangular,,,bayesian,,rectangular,,42,3.21347619e-03,416.376625,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_rectangular/stage_best/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_rectangular/stage_best/run_time.txt
20260227_202723,rep_01,poisson,bayesian,lbfgs,domain,rectangular,,,bayesian,,rectangular,,42,3.21347619e-03,416.376625,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_rectangular/stage_lbfgs/metrics.csv,results/pipeline_runs/20260227_202723/artifacts/rep_01/poisson/bayesian/domain_rectangular/stage_lbfgs/run_time.txt
